,noaa,time_0,lat_0,lon_0,th_0,f_0,fn_0,fp_0,a_f_0,a_fn_0,a_fp_0,hmin_0,hmax_0,time_1,dtime_1,lat_1,lon_1,th_1,f_1,fn_1,fp_1,a_f_1,a_fn_1,a_fp_1,f_rate_1,hmin_1,hmax_1,vmin_1,th_vmin_1,vmax_1,th_vmax_1,vnmean_1,th_vnmean_1,vpmean_1,th_vpmean_1,time_2,dtime_2,lat_2,lon_2,th_2,sm,f_2,fn_2,fp_2,a_f_2,a_fn_2,a_fp_2,f_rate_2,hmin_2,hmax_2,s_a_2,s_n_2,s_big_a_2
108,10986,2008-03-14 22:26:00,-5.245008,27.472343,27.40206,3.2494833e+19,-2.4484983e+19,1.6442575e+19,3.8668803e+17,12.045448,10.1363735,-197.29572,84.00894,2008-03-15 10:26:00,12.0,-5.1183157,34.726772,34.628677,7.189684e+20,-4.2926215e+20,3.124809e+20,3.3327017e+18,94.27268,55.18178,5.720613e+19,-1117.9441,1272.5192,-851.57275,28.326609,1038.958,33.221043,-191.90622,30.335827,285.9226,31.973373,2008-03-15 15:56:59,17.516666,-5.1449594,37.48673,37.372906,,9.724984e+20,-5.4576348e+20,4.2673475e+20,5.0335483e+18,115.13633,83.227264,5.366338e+19,-1117.9441,1272.5192,5.6808186,1.0,5.6808186
109,10992,2008-04-22 00:38:00,13.592928,-10.219429,21.155495,2.991813e+19,-5.445619e+19,4.044351e+19,3.6633662e+17,25.727272,17.545452,-85.20767,137.01726,2008-04-22 12:38:00,12.0,13.19306,-3.1101472,18.396166,2.1880588e+21,-3.3187926e+20,3.4587096e+20,5.686818e+18,66.54545,64.545456,1.7984506e+20,-1872.9426,1933.3113,-787.29694,19.394047,814.3899,19.143951,-148.31117,21.155487,147.71869,19.143944,2008-04-22 17:31:59,24.05,13.081455,-0.43760905,18.024055,,2.457007e+21,-1.2449189e+21,1.2120878e+21,6.918998e+18,180.04546,139.18175,1.0091845e+20,-2046.3483,1971.1041,34.272602,2.0,17.829878
110,EFR_001,1999-03-20 03:13:00,10.186837,37.797417,41.354782,3.2366077e+19,-1.2187174e+19,2.7031729e+19,4.323707e+17,6.6363626,12.454547,-89.43082,75.55307,1999-03-20 15:13:00,12.0,10.228203,44.09809,47.240532,4.944901e+20,-1.6183008e+20,2.6748884e+20,2.5998178e+18,40.454544,52.1818,3.8510338e+19,-691.28766,793.52875,-1078.5796,41.981026,1018.7506,44.060837,-251.28008,43.09202,247.00682,44.060802,1999-03-20 13:05:59,13.316666,10.322289,43.785473,46.897068,,5.2671016e+20,-2.0179872e+20,3.2491142e+20,3.1024538e+18,43.18178,62.363686,3.7122213e+19,-647.2456,793.5281,1.0279969,1.0,1.0279969
111,EFR_002,1999-03-21 02:39:00,-16.297356,-21.859426,23.310244,1.10182825e+20,-6.4414194e+19,5.6156145e+19,1.1395133e+18,30.909098,26.727272,-209.15637,162.33942,1999-03-21 14:39:00,12.0,-16.359337,-17.085066,19.173374,1.186024e+21,-2.9795527e+20,3.4996118e+20,4.5486076e+18,81.4545,96.727264,8.965343e+19,-1404.2119,1573.319,-1074.1823,23.056046,1257.1115,20.165928,-156.24188,21.54102,164.20573,21.666628,1999-03-21 11:13:59,12.599999,-16.503696,-16.334139,18.555742,,1.2623849e+21,-6.45515e+20,6.168698e+20,5.2060215e+18,116.83331,126.5,9.144461e+19,-1344.1503,1503.4779,9.71495,2.0,5.5821376
112,EFR_003,1999-03-22 03:37:00,-22.247131,-51.941864,52.146133,1.9553867e+19,-2.6693974e+19,4.847325e+18,2.0079833e+17,10.045454,2.0000002,-155.55267,84.47182,1999-03-22 15:37:00,12.0,-22.413221,-45.87199,46.75632,3.3759187e+20,-5.3732298e+19,9.157383e+19,1.8655653e+18,14.818182,25.727259,2.6503167e+19,-642.4084,620.16455,-1192.4691,49.02014,1022.31683,47.09837,-262.39896,47.270218,262.69836,47.615536,1999-03-22 13:20:59,14.099999,-22.636171,-46.149696,47.09831,,3.480864e+20,-1.5395397e+20,1.9413243e+20,2.1010911e+18,27.363636,43.27275,2.3300182e+19,-642.36273,620.16376,1.9373345,1.0,1.9373345
113,EFR_004,1999-03-30 19:59:00,-1.5729977,-31.73538,32.111664,3.6785184e+19,-2.0209543e+19,2.2340513e+19,4.1714478e+17,8.000002,10.636363,-163.91435,143.39935,1999-03-31 07:59:00,12.0,-1.3645635,-29.152172,29.521345,3.4117167e+20,-1.4253357e+19,4.9661162e+19,1.8424867e+18,6.3636436,19.181818,2.536554e+19,-818.10284,942.20276,-899.6543,30.739683,1109.0505,29.790833,-213.9096,30.467619,234.03705,30.87599,1999-03-31 00:19:59,10.849999,-1.1141441,-29.417719,29.790878,,3.746183e+20,-1.0931837e+19,5.349833e+19,2.0865883e+18,4.818186,16.90909,3.1136692e+19,-797.4037,942.20245,2.2945166,2.0,1.536518
114,EFR_005,1999-04-01 22:18:00,15.866268,-46.335384,51.013752,1.5578735e+19,-8.870781e+18,9.473246e+18,2.0236984e+17,3.8181822,3.9999986,-94.46601,75.535965,1999-04-02 10:18:00,12.0,15.720053,-39.48065,44.89316,1.523942e+20,-5.477342e+19,7.037098e+19,1.2016233e+18,18.181831,20.818178,1.1401288e+19,-401.6133,521.82166,-926.42163,46.570564,939.697,45.39128,-233.59267,51.013725,212.74539,47.776257,1999-04-03 19:11:59,48.699997,16.1109,-21.38344,30.90735,,5.166748e+20,-2.5003709e+20,2.6663767e+20,2.898875e+18,63.545406,59.136414,1.0289448e+19,-685.0329,674.0542,0.0,0.0,0.0
115,EFR_006,1999-04-02 23:39:00,16.526182,16.850536,28.471687,3.6886128e+19,-4.3022134e+18,2.5770226e+19,3.6569423e+17,2.7272725,10.0,-70.412476,198.3878,1999-04-03 11:39:00,12.0,16.469257,21.50837,31.314314,1.0779835e+20,-3.255033e+19,7.057428e+19,6.390121e+17,12.727266,19.090906,5.909352e+18,-462.12152,601.5712,-1001.0526,28.47172,654.2809,30.766615,-208.36076,29.410229,177.17554,30.903221,1999-04-03 07:33:59,9.883333,16.468878,21.508163,31.314232,,1.21183906e+20,-4.17283e+19,7.945561e+19,7.888425e+17,13.272702,20.090902,8.5292866e+18,-452.34317,601.5708,0.0,0.0,0.0
116,EFR_007,1999-04-04 18:11:00,-22.230299,-10.467408,18.745197,2.9319494e+19,-8.766429e+18,4.7837695e+18,3.549371e+17,5.1818185,3.0909102,-104.36726,160.83269,1999-04-05 06:11:00,12.0,-22.413881,-4.211322,16.531784,3.92826e+20,-4.2207824e+19,3.3493297e+19,1.9936814e+18,20.727272,13.545474,3.0292207e+19,-945.3982,1174.4114,-667.4863,17.266554,643.56665,17.389263,-151.35356,17.635044,128.45766,18.869005,1999-04-05 04:57:59,18.05,-22.412949,-4.465892,16.654112,,3.9488424e+20,-1.9547026e+20,1.9941399e+20,1.9246264e+18,49.636333,41.09089,2.0252896e+19,-945.3978,1143.7603,0.0,0.0,0.0
117,EFR_008,1999-04-04 21:51:00,19.576263,-1.7642863,25.979397,7.3073125e+19,-5.243695e+19,6.783734e+18,6.225484e+17,17.227272,3.7727275,-337.57922,63.070747,1999-04-05 09:51:00,12.0,19.593021,1.8473206,25.981232,3.198272e+20,-9.223172e+19,8.480038e+18,1.7832866e+18,33.909077,4.909091,2.056284e+19,-1031.3215,773.7066,-1040.7849,25.980259,858.77795,25.980396,-196.71527,25.980217,178.00314,25.980932,1999-04-05 04:00:00,12.183332,19.589958,1.349121,25.981071,,3.269449e+20,-2.1177866e+20,1.1516627e+20,1.6746917e+18,50.81816,23.409096,2.083763e+19,-918.72217,773.7065,0.0,0.0,0.0
118,EFR_009,1999-04-05 04:56:00,15.883354,4.3743052,22.63466,1.0255579e+19,-1.1187033e+18,1.8668411e+18,1.3400147e+17,0.7272721,1.1818186,-91.1975,134.55226,1999-04-05 10:15:00,5.316666,15.933317,7.31802,23.400564,8.357231e+19,-1.1923289e+19,1.2679857e+19,7.208988e+17,6.6212163,7.1515036,1.3789982e+19,-327.05353,618.34515,-637.96466,22.761852,597.9624,23.144684,-157.18608,22.889544,159.28584,22.889587,1999-04-05 10:14:59,9.433332,15.933317,7.31802,23.400564,,8.35723e+19,-3.9069774e+19,4.4502526e+19,7.208987e+17,17.272717,15.363636,7.7720915e+18,-327.05148,618.3441,0.0,0.0,0.0
119,EFR_010,1999-04-05 07:44:00,23.34394,5.481339,30.238396,1.3987989e+19,-2.2784058e+18,4.830588e+18,1.8336648e+17,1.454545,2.9090903,-79.796265,105.903725,1999-04-05 19:44:00,12.0,23.49142,11.961221,32.023968,2.8592325e+20,-7.985062e+19,1.1263864e+20,1.7217136e+18,23.090893,27.272707,2.266127e+19,-658.2439,858.088,-970.8114,30.238823,996.18225,30.23873,-213.97368,30.37475,218.32129,30.511179,1999-04-05 19:19:59,18.699999,23.487022,11.830299,32.023827,,2.9648966e+20,-1.4338422e+20,1.5310545e+20,1.8265007e+18,35.81813,40.545437,1.5107042e+19,-658.2428,858.08514,0.0,0.0,0.0
120,EFR_011,1999-04-05 03:06:00,30.320488,-47.35212,58.383503,1.0143032e+19,-3.2830722e+18,1.894093e+19,1.4081045e+17,1.2727274,6.9090896,-67.87336,71.25844,1999-04-05 15:06:00,12.0,30.699078,-41.11238,53.9674,4.3599668e+20,-2.1712128e+20,1.7808125e+20,3.0329946e+18,39.9091,45.045444,3.5487804e+19,-410.4605,349.90024,-1404.1938,58.383698,1064.3794,55.798763,-251.64215,54.568764,253.22296,55.38463,1999-04-06 01:57:59,25.05,30.298546,-35.21383,49.7935,,5.1413924e+20,-2.2798551e+20,2.8615372e+20,3.622545e+18,47.636364,66.363625,2.011961e+19,-468.9905,495.559,0.0,0.0,0.0
121,EFR_012,1999-05-19 15:39:00,-23.421734,-70.174194,70.8928,4.5145015e+19,-3.5717338e+19,3.748476e+19,6.35313e+17,7.818178,8.18182,-98.88494,85.16059,1999-05-20 03:39:00,12.0,-23.545849,-62.29533,63.824547,5.1080693e+20,-1.44999195e+20,3.814566e+20,3.4511696e+18,25.454563,51.727314,3.880516e+19,-398.71985,416.39917,-1066.1235,65.19815,870.6608,69.49663,-265.136,65.19815,201.89896,66.64737,1999-05-20 13:19:59,21.683332,-23.69166,-57.032246,59.118587,,8.9247405e+20,-3.461396e+20,5.463345e+20,5.2345313e+18,50.818085,78.31817,3.9077435e+19,-586.17236,609.54584,0.0,0.0,0.0
122,EFR_013,1999-09-05 03:56:00,-19.726694,3.5371914,27.269518,1.3957473e+20,-1.3973675e+20,7.3618334e+18,1.1864584e+18,51.27273,4.181819,-319.1389,89.48887,1999-09-05 15:56:00,12.0,-19.80984,9.492985,28.604158,4.2869906e+20,-3.152582e+20,1.1997889e+20,2.2706204e+18,70.049995,30.099998,2.4093693e+19,-845.7167,710.5506,-917.5536,27.269487,860.05664,28.068165,-212.43655,27.402102,203.53162,28.604242,1999-09-05 23:53:59,19.966665,-20.080559,14.659516,30.916353,,6.7527515e+20,-4.574217e+20,2.1785349e+20,3.6744266e+18,97.49994,55.59086,2.682974e+19,-858.27765,796.1044,0.0,0.0,0.0
123,EFR_014,1999-10-18 09:15:00,-21.357918,24.192226,35.883446,3.1726498e+20,-2.4648292e+20,5.8715407e+19,2.1371168e+18,75.09091,24.954546,-432.03397,351.40958,1999-10-18 17:58:00,8.716666,-21.349033,29.2312,39.413025,7.5620335e+20,-2.723164e+20,7.1879794e+19,3.446696e+18,67.36365,30.090916,5.035622e+19,-1015.1649,812.5215,-896.3839,38.217525,846.87085,37.62715,-213.1414,38.5146,186.55368,38.962147,1999-10-18 17:57:59,17.016666,-21.605278,29.144,39.413025,,7.650738e+20,-4.7050815e+20,2.9456573e+20,3.5706335e+18,75.181786,62.18177,2.6315898e+19,-1015.16296,812.51935,5.063136,1.0,5.063136
124,EFR_015,1999-11-05 02:36:00,-11.999224,-28.067684,32.164627,1.0949209e+20,-7.2011173e+19,3.9582106e+19,9.904045e+17,25.727272,17.727262,-215.27914,137.58293,1999-11-05 14:36:00,12.0,-11.852131,-21.405333,26.439642,4.454702e+20,-2.2888602e+20,2.1947091e+20,2.2441266e+18,57.45449,45.454575,2.7998177e+19,-797.8485,988.783,-947.9236,29.728594,879.806,29.595036,-212.64009,28.929848,219.95616,29.728594,1999-11-05 20:06:59,17.516666,-11.92876,-18.638758,24.383814,,5.112268e+20,-2.7279916e+20,2.3842765e+20,2.6696744e+18,69.90906,52.72733,2.293443e+19,-908.6678,988.783,0.7454518,1.0,0.7454518
125,EFR_016,1999-11-06 03:50:00,-22.609531,-16.491278,30.93004,1.5130383e+20,-1.2522079e+20,2.670727e+19,1.227852e+18,43.909126,9.363623,-352.9184,260.02103,1999-11-06 15:50:00,12.0,-22.700619,-12.471772,29.185856,3.8536957e+20,-2.4799478e+20,1.5715221e+20,2.38549e+18,71.27276,40.818214,1.950548e+19,-681.24884,642.5661,-832.562,30.524765,888.81476,30.390144,-197.84773,30.930023,157.2121,30.794744,1999-11-06 10:32:59,6.716666,-22.960619,-12.755266,29.585285,,4.1536386e+20,-2.6117892e+20,1.5418494e+20,2.5003774e+18,72.5454,37.27274,3.931415e+19,-681.24884,642.5661,0.0,0.0,0.0
126,EFR_017,1999-12-12 13:23:00,-0.45860866,1.3369733,1.383258,2.3767582e+19,-1.0966239e+19,2.5979969e+19,2.912169e+17,6.000001,16.181818,-123.79031,92.138725,1999-12-13 01:23:00,12.0,-0.51481944,7.9246745,7.9784994,5.5910022e+20,-1.4902133e+19,1.1829873e+19,2.9778508e+18,8.454533,8.090922,4.4611053e+19,-797.9021,835.1883,-375.03046,7.9784994,561.6482,7.7458057,-70.35427,7.9785004,107.42808,7.978502,1999-12-13 07:46:59,30.649998,-0.31205842,11.555837,11.604724,,8.0869886e+20,-3.6241803e+20,4.46281e+20,4.3562873e+18,97.81813,119.817986,2.5609504e+19,-923.1868,835.1867,0.0,0.0,0.0
127,EFR_018,1999-12-13 02:14:00,-1.2021884,-12.2506695,12.311755,7.9235904e+18,-3.3302399e+18,5.925968e+17,1.0413332e+17,2.3333328,0.43939358,-109.359146,49.315678,1999-12-13 10:26:00,8.2,-1.25583,-7.794638,7.8619714,1.7888212e+20,-9.007821e+18,1.1355805e+17,1.13862064e+18,6.000006,0.09090909,2.08486e+19,-582.61304,587.87604,-373.21173,9.260703,437.22488,10.313377,-93.711655,11.017104,102.98569,9.143941,1999-12-13 10:25:59,16.199999,-1.25583,-7.794638,7.8619714,,1.788821e+20,-1.1614059e+20,6.274151e+19,1.1386204e+18,38.45452,19.090904,1.0552995e+19,-582.6114,587.8755,0.0,0.0,0.0
128,EFR_019,2000-04-08 01:10:00,25.104818,15.250126,34.659027,3.1762973e+19,-2.3556126e+19,2.8738347e+19,2.7340953e+17,9.545455,12.909092,-210.4227,64.84121,2000-04-08 13:10:00,12.0,25.051294,20.68783,37.122936,4.8158198e+20,-1.3540295e+20,1.4306893e+20,2.2946582e+18,31.363636,40.909092,3.7484915e+19,-891.7661,730.2848,-750.5222,35.664368,1060.3176,34.801933,-197.53682,34.94503,223.91243,36.244587,2000-04-08 10:45:59,13.616666,25.033405,20.27064,36.829296,,4.90347e+20,-2.6160698e+20,2.2873999e+20,2.3499895e+18,42.727238,50.090904,3.3678145e+19,-891.76483,730.2838,0.0,0.0,0.0
129,EFR_020,2000-04-19 17:49:00,17.19967,18.984015,29.22419,1.14031415e+20,-2.9189947e+18,1.4509321e+20,9.671302e+17,1.8181703,51.99998,-66.48341,416.56232,2000-04-20 05:49:00,12.0,17.2367,25.914934,34.062305,5.1558296e+20,-1.5918166e+20,3.8217853e+20,2.6396473e+18,34.272747,81.09096,3.3462627e+19,-681.98,988.44934,-778.8218,32.933605,1164.7966,31.129387,-189.49373,32.93362,198.25392,33.35515,2000-04-20 18:36:59,24.8,17.364872,33.314407,39.806,,7.338438e+20,-2.642565e+20,4.6958734e+20,4.0448504e+18,59.545494,92.72727,2.4992436e+19,-681.98,988.44934,1.5855306,1.0,1.5855306
130,EFR_021,2000-04-20 03:59:00,-21.969143,-16.255789,22.942173,2.8433098e+19,-2.0132942e+19,8.300156e+18,3.243303e+17,9.545451,5.090906,-161.60497,82.3791,2000-04-20 15:59:00,12.0,-22.061096,-9.625351,19.28976,1.6050504e+20,-7.7045e+19,7.7808145e+19,1.2864538e+18,36.18184,22.227262,1.1005995e+19,-497.56195,477.76587,-612.29816,22.942236,594.211,21.04179,-142.65508,22.305914,137.56564,22.560078,2000-04-21 14:16:59,34.3,-22.049314,2.8518305,17.189394,,2.5603622e+20,-2.1163824e+20,4.439794e+19,1.7895577e+18,61.12321,22.72731,6.63566e+18,-718.9648,707.0076,0.0,0.0,0.0
131,EFR_022,2000-04-20 04:25:00,-27.055513,-53.18925,55.14882,5.6816964e+19,-2.0865846e+19,4.326642e+19,7.117089e+17,7.3636355,15.363637,-124.72769,118.82256,2000-04-20 16:25:00,12.0,-27.074446,-46.834244,49.573177,3.205439e+20,-1.3848601e+20,1.98237e+20,2.5602865e+18,33.727253,53.72727,2.1977247e+19,-499.95703,541.5229,-1110.0085,52.562244,1154.7894,53.935028,-224.98192,53.53861,219.03638,54.134624,2000-04-20 15:38:59,11.233333,-27.176662,-47.278362,50.119595,,3.6550205e+20,-1.2651245e+20,2.389896e+20,3.0266061e+18,31.45455,63.454525,2.7479386e+19,-499.95703,541.5229,0.0,0.0,0.0
132,EFR_023,2000-04-23 07:36:00,2.464071,-30.8498,31.709185,3.047797e+19,-2.2994883e+19,4.3461094e+17,3.1400324e+17,9.0,0.27272642,-165.30928,78.906555,2000-04-23 19:36:00,12.0,2.3771741,-28.54391,29.38811,6.3570108e+19,-4.1820215e+19,1.4978659e+19,5.8757496e+17,17.272722,6.999994,2.7576782e+18,-297.19003,297.0893,-511.64423,31.157995,854.4267,30.883633,-157.00931,31.157995,214.90277,31.15804,2000-04-23 10:51:59,5.2999997,2.3979273,-29.081503,29.929466,,6.8443038e+19,-4.5457184e+19,2.2985856e+19,6.0784274e+17,17.727268,8.090915,7.163221e+18,-297.1897,269.46854,0.0,0.0,0.0
133,EFR_024,2000-04-23 10:53:00,-24.462866,33.46858,37.575596,6.039183e+19,-1.065463e+19,2.3527579e+19,6.5304476e+17,6.3636346,13.090907,-251.83911,156.74405,2000-04-23 18:05:00,7.2,-24.344076,38.04834,41.390427,3.8649308e+20,-3.983337e+19,2.4236695e+19,2.6552403e+18,15.863643,12.409081,4.529184e+19,-507.92175,623.3485,-1163.956,38.77375,1021.2261,39.68588,-274.0822,38.92498,214.35655,38.773785,2000-04-23 18:04:59,15.633332,-24.368603,37.56658,41.077538,,3.957546e+20,-2.179046e+20,1.7785002e+20,2.7810077e+18,51.909073,50.3636,2.1451778e+19,-507.91965,623.3477,0.0,0.0,0.0
134,EFR_025,2000-04-23 12:04:00,-0.769062,-34.74142,34.94966,3.3942966e+19,-1.994456e+18,3.194851e+19,3.2231472e+17,1.1818162,11.681821,-80.465294,185.87634,2000-04-23 16:25:00,4.35,-0.74362624,-32.4829,32.685566,9.439823e+19,-3.1556751e+19,6.2841474e+19,7.945207e+17,9.999995,22.636364,1.3897762e+19,-313.24585,363.1528,-692.56165,35.093197,682.0254,33.24611,-194.72974,33.81014,211.58562,34.093494,2000-04-23 16:24:59,4.35,-0.74362624,-32.4829,32.685566,,9.439823e+19,-3.1556751e+19,6.2841474e+19,7.945207e+17,9.999995,22.636364,1.3897762e+19,-313.24585,363.1528,0.0,0.0,0.0
135,EFR_026,2000-05-28 01:09:00,21.182026,-70.608055,72.422516,5.05833e+19,-7.859898e+19,6.077618e+19,6.7042495e+17,13.181817,10.000007,-113.05013,147.59616,2000-05-28 13:09:00,12.0,21.31757,-62.424683,64.92317,2.6913872e+20,-1.8686816e+20,1.5449092e+20,2.5837229e+18,38.772686,30.272755,1.8212952e+19,-295.78824,288.663,-1018.27734,69.51592,744.4904,67.26229,-246.5331,69.85626,174.28577,70.91521,2000-05-31 23:54:59,94.76666,21.851482,-16.54258,27.684443,>,2.3662053e+21,-1.09061434e+21,1.2755896e+21,1.1155992e+19,217.99928,256.99893,2.4434986e+19,-1444.884,1417.5543,7.6873794,2.0,4.6329947
136,EFR_027,2000-05-29 19:12:00,29.79611,-6.9217086,31.356932,3.9379405e+19,-5.4061634e+18,3.3973242e+19,3.3688198e+17,3.0000024,10.863636,-84.0487,271.49985,2000-05-30 07:12:00,12.0,29.81517,-4.4465694,30.941803,1.1999655e+20,-3.9125822e+19,7.1559537e+19,8.4917585e+17,13.18181,18.545458,6.718095e+18,-321.2459,471.68533,-900.9783,31.218534,661.4946,31.218575,-182.15317,31.357027,180.69157,31.080076,2000-05-29 23:01:59,3.833333,29.813652,-4.7213926,31.080294,,1.2056727e+20,-4.617501e+19,7.439227e+19,8.239352e+17,14.545439,19.409096,2.1179446e+19,-302.01315,471.68533,0.0,0.0,0.0
137,EFR_028,2000-05-29 18:50:00,9.502901,-28.835272,30.525858,1.5243129e+19,-3.794978e+19,4.240621e+19,1.8961923e+17,18.21212,14.727277,-160.00201,61.874733,2000-05-30 06:50:00,12.0,9.513966,-22.032076,24.238182,2.152967e+20,-1.0832521e+20,1.0195439e+20,1.6442238e+18,36.090973,35.727295,1.667113e+19,-585.0084,539.1018,-771.01556,28.0751,771.2577,29.021246,-166.84018,30.388086,166.40817,29.157173,2000-05-31 00:15:59,32.449997,9.4369335,-11.81446,15.515977,,7.431419e+20,-3.8510108e+20,3.580409e+20,3.8784792e+18,95.34963,83.92308,2.2431398e+19,-841.0357,1198.5359,1.4330168,1.0,1.4330168
138,EFR_029,2000-06-11 02:30:00,6.7646403,-24.133848,24.818779,6.302642e+18,-3.5900687e+18,2.875797e+18,8.393263e+16,2.1818168,1.5454516,-84.89756,79.9031,2000-06-11 14:30:00,12.0,6.797401,-21.531881,22.351034,4.72e+19,-1.8894118e+19,2.4742233e+19,3.8461844e+17,6.727276,8.72727,3.408113e+18,-246.92786,418.58398,-660.36194,24.818811,592.29663,23.125368,-180.80269,24.426023,188.58858,23.125368,2000-06-11 06:36:59,4.1166663,6.912938,-21.92463,22.737694,,4.7110137e+19,-2.327278e+19,2.3837357e+19,3.8649868e+17,9.181815,7.8636365,9.912753e+18,-246.30872,418.58398,0.0,0.0,0.0
139,EFR_030,2000-06-11 07:21:00,-32.930294,12.529474,35.580784,5.153332e+19,-3.415033e+19,3.6891795e+19,6.233074e+17,18.31818,18.909092,-137.04057,109.88248,2000-06-11 19:21:00,12.0,-32.895428,18.866821,37.9627,2.5091031e+20,-1.2104339e+20,6.7446176e+19,1.3818702e+18,43.545414,27.090958,1.661475e+19,-595.9132,811.109,-1042.0608,36.76266,803.1865,37.210453,-276.56204,35.580704,204.10107,35.72748,2000-06-13 12:47:59,60.53333,-33.02754,41.016895,51.4087,,6.118485e+20,-3.1790808e+20,2.9394034e+20,5.253434e+18,85.3638,70.77269,9.256309e+18,-624.6559,811.10785,0.0,0.0,0.0
140,EFR_031,2000-06-11 17:11:00,13.527196,-9.391354,15.9214325,1.1135054e+20,-6.885657e+18,1.1387847e+20,9.378523e+17,4.0909076,44.545452,-91.880226,392.15546,2000-06-12 05:11:00,12.0,13.597902,-2.7366536,13.093392,3.7192904e+20,-1.2973175e+20,2.4891015e+20,1.8948938e+18,30.727257,61.727234,2.1714873e+19,-757.2153,730.0684,-591.0485,14.687326,471.9192,13.337936,-139.8457,14.441392,112.22849,13.215664,2000-06-12 09:38:59,16.466665,13.620128,-0.4096111,12.84938,,4.6550958e+20,-1.5836811e+20,3.071414e+20,2.6712657e+18,38.772728,85.77271,2.1507635e+19,-926.20166,814.9823,0.0,0.0,0.0
141,EFR_032,2000-06-11 23:15:00,9.925387,-3.7913506,9.93294,1.18936856e+20,-1.0140358e+19,1.6071535e+20,9.171471e+17,5.909062,56.09091,-124.784,421.91357,2000-06-12 11:15:00,12.0,9.98667,3.2257566,9.812857,6.9843406e+20,-2.8293008e+20,4.51146e+20,3.3140347e+18,51.36363,118.27273,4.8291435e+19,-1341.8656,1026.5461,-469.94345,9.570604,641.2493,9.3296385,-98.27411,9.32929,125.37603,9.812854,2000-06-12 21:51:59,22.616665,9.911687,8.946412,12.728299,,8.329665e+20,-3.1885264e+20,5.141138e+20,4.1481267e+18,70.181755,123.181854,3.1570952e+19,-1514.5588,1194.4744,0.6999147,1.0,0.6999147
142,EFR_033,2000-06-12 17:00:00,5.5772195,0.9207418,4.8885894,2.6862916e+19,-6.903405e+17,2.7226984e+19,2.5517717e+17,0.45454538,12.409086,-64.41383,212.23695,2000-06-13 05:00:00,12.0,5.630009,7.4045105,8.848418,3.386804e+20,-1.5576808e+20,1.8455083e+20,1.8272097e+18,39.454533,47.909103,2.5984791e+19,-794.1569,1064.425,-447.06705,7.8852553,509.91638,8.607407,-92.853424,5.725952,139.55202,8.005527,2000-06-13 05:56:59,12.949999,5.51401,8.006252,9.210254,,3.6667474e+20,-1.6953034e+20,1.971444e+20,2.0134763e+18,44.818165,50.136368,2.6240298e+19,-822.58466,1096.0353,0.0,0.0,0.0
143,EFR_034,2000-06-13 03:58:00,-25.181244,15.68514,30.200836,1.9373617e+20,-9.681345e+18,2.859852e+20,1.2548714e+18,5.763636,74.915146,-85.497055,418.40262,2000-06-13 15:58:00,12.0,-25.162836,22.506563,34.000397,5.2472125e+20,-2.0749422e+20,4.3107242e+20,2.409096e+18,45.500046,71.63635,2.7582091e+19,-859.5132,1000.42346,-957.2068,31.870165,1031.78,30.338823,-217.85962,30.338858,234.245,30.338833,2000-06-14 07:04:59,27.116665,-25.15804,30.603352,39.50715,,9.6133584e+20,-3.3810387e+20,6.2323204e+20,4.852347e+18,78.54537,100.63632,2.8307305e+19,-920.0459,1000.42346,0.821857,1.0,0.821857
144,EFR_035,2000-06-13 15:20:00,7.0652857,20.947443,21.717213,1.290011e+19,-4.665802e+18,1.4471842e+18,1.5780129e+17,2.727268,0.90909106,-123.17024,53.217945,2000-06-14 03:20:00,12.0,7.0667167,21.979313,22.746864,4.2532716e+19,-4.401848e+18,2.6180917e+18,2.3819598e+17,2.5454574,1.6363609,2.4693838e+18,-478.28937,423.7202,-595.4036,21.973927,680.0282,21.973904,-174.81773,22.102432,199.45987,22.102444,2000-06-13 16:30:59,3.283333,6.946918,21.584835,22.359863,,5.4740954e+19,-3.1488082e+19,2.3252874e+19,4.0300908e+17,10.227269,7.5757565,1.2743405e+19,-448.33322,423.71988,0.0,0.0,0.0
145,EFR_036,2000-06-14 22:15:00,-25.111967,-53.120926,57.581295,3.11864e+19,-6.5181605e+19,3.88798e+19,4.1481574e+17,19.428572,13.649346,-57.83065,98.17053,2000-06-15 10:15:00,12.0,-24.842379,-46.268604,51.812523,5.2428324e+20,-1.592206e+20,4.1350644e+20,3.277419e+18,29.181839,84.181854,4.10914e+19,-615.824,536.8102,-1056.7192,54.389748,1261.1675,52.199177,-256.25626,53.78108,247.4079,52.199184,2000-06-16 22:39:59,48.416664,-25.646984,-26.32836,37.0949,,1.0438111e+21,-4.3735944e+20,6.064517e+20,5.65845e+18,87.18163,126.999725,2.0914798e+19,-792.0479,979.952,0.0,0.0,0.0
146,EFR_037,2000-06-15 08:41:00,-14.85625,-42.886456,45.32685,3.541909e+20,-3.636015e+20,1.7337267e+18,2.529289e+18,88.72727,0.8181812,-426.61475,55.42192,2000-06-15 20:41:00,12.0,-14.79603,-39.913067,42.516533,6.577869e+20,-5.2891794e+20,1.3506668e+20,3.9565461e+18,97.99999,38.81818,2.5299666e+19,-698.466,341.49634,-1203.843,44.989235,990.23987,44.319675,-236.83359,44.31969,202.644,44.319702,2000-06-15 13:16:59,4.6,-14.806987,-40.400955,43.00302,,7.142919e+20,-5.2999824e+20,1.8429382e+20,4.655105e+18,102.954544,59.227276,7.828282e+19,-584.9685,341.49634,0.0,0.0,0.0
